Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOG,META,MSFT,AAPL,GOOG,META,MSFT,AAPL,GOOG,META,MSFT,AAPL,GOOG,META,MSFT,AAPL,GOOG,META,MSFT,AAPL,GOOG,META,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-29,21.755144119262695,29.167139053344727,73.558837890625,37.361061096191406,24.594999313354492,29.20033073425293,73.70999908447266,43.88999938964844,24.860000610351562,29.40427017211914,74.91999816894531,44.09000015258789,24.5625,29.095867156982422,73.41999816894531,43.63999938964844,24.832500457763672,29.356901168823242,74.72000122070312,43.90999984741211,172572000,26997920,41324000,27763100
2014-07-30,21.704282760620117,29.25728988647461,74.52684783935547,37.097171783447266,24.537500381469727,29.29058265686035,74.68000030517578,43.58000183105469,24.674999237060547,29.394298553466797,75.19000244140625,44.099998474121094,24.417499542236328,29.12005043029785,74.12999725341797,43.290000915527344,24.610000610351562,29.247201919555664,74.20999908447266,44.06999969482422,132040000,20329662,36853000,31921400
2014-07-31,21.140392303466797,28.469350814819336,72.50101470947266,36.739662170410156,23.899999618530273,28.501747131347656,72.6500015258789,43.15999984741211,24.362499237060547,29.102598190307617,74.16999816894531,43.689998626708984,23.832500457763672,28.421966552734375,72.44000244140625,43.08000183105469,24.290000915527344,28.950515747070312,74.0,43.380001068115234,227372000,42055146,43992000,31537500
2014-08-01,21.257591247558594,28.19392204284668,72.21161651611328,36.48428726196289,24.032499313354492,28.22600555419922,72.36000061035156,42.86000061035156,24.155000686645508,28.719152450561523,73.22000122070312,43.25,23.702499389648438,28.065446853637695,71.55000305175781,42.599998474121094,23.725000381469727,28.441913604736328,72.22000122070312,43.209999084472656,194044000,39105069,43535000,31170300
2014-08-04,21.138181686401367,28.546552658081055,73.3592529296875,36.918426513671875,23.897499084472656,28.579036712646484,73.51000213623047,43.369998931884766,24.145000457763672,28.68873405456543,73.87999725341797,43.470001220703125,23.792499542236328,28.127775192260742,72.36000061035156,42.810001373291016,24.092500686645508,28.374099731445312,72.36000061035156,42.970001220703125,159832000,28546159,30777000,34277400
2014-08-05,21.034244537353516,28.144115447998047,72.54093933105469,36.671573638916016,23.780000686645508,28.1761417388916,72.69000244140625,43.08000183105469,23.920000076293945,28.52069664001465,73.58999633789062,43.459999084472656,23.59000015258789,28.053478240966797,72.18000030517578,42.83000183105469,23.84000015258789,28.424461364746094,73.19999694824219,43.310001373291016,223732000,31024946,34986000,26266400
2014-08-06,20.998870849609375,28.209062576293945,72.32138061523438,36.382144927978516,23.739999771118164,28.24116325378418,72.47000122070312,42.7400016784668,23.8700008392334,28.456872940063477,73.72000122070312,43.16999816894531,23.677499771118164,27.923336029052734,71.79000091552734,42.209999084472656,23.6875,28.01209259033203,72.0199966430664,42.7400016784668,154232000,26687069,30986000,24634000
2014-08-07,20.996644973754883,28.05894660949707,73.01994323730469,36.799251556396484,23.6200008392334,28.09087562561035,73.16999816894531,43.22999954223633,23.987499237060547,28.41648292541504,74.0,43.45000076293945,23.524999618530273,27.978185653686523,72.69999694824219,42.650001525878906,23.732500076293945,28.322240829467773,73.0,42.84000015258789,186844000,22218835,38141000,30314900
2014-08-08,21.054428100585938,28.328399658203125,72.91017150878906,36.773704528808594,23.684999465942383,28.36063575744629,73.05999755859375,43.20000076293945,23.704999923706055,28.434432983398438,73.43000030517578,43.31999969482422,23.31999969482422,27.94078826904297,72.55999755859375,42.90999984741211,23.565000534057617,28.100849151611328,73.4000015258789,43.22999954223633,167460000,29895854,27202000,28942700
2014-08-11,21.332218170166016,28.28407096862793,73.28939819335938,36.773704528808594,23.997499465942383,28.31625747680664,73.44000244140625,43.20000076293945,24.020000457763672,28.446399688720703,73.91000366210938,43.45000076293945,23.709999084472656,28.222515106201172,73.05999755859375,43.02000045776367,23.8174991607666,28.42146873474121,73.45999908447266,43.2599983215332,146340000,24294518,24591000,20351600
2014-08-12,21.32777214050293,28.027568817138672,72.68064880371094,37.04610061645508,23.99250030517578,28.059463500976562,72.83000183105469,43.52000045776367,24.219999313354492,28.217529296875,73.33000183105469,43.59000015258789,23.90250015258789,27.96721649169922,72.22000122070312,43.0,24.010000228881836,28.148717880249023,73.08999633789062,43.040000915527344,135180000,30840441,27419000,21431100
2014-08-13,21.610010147094727,28.627735137939453,73.61871337890625,37.52280807495117,24.309999465942383,28.66031265258789,73.7699966430664,44.08000183105469,24.309999465942383,28.671283721923828,74.25,44.18000030517578,24.010000228881836,28.21004867553711,73.05000305175781,43.52000045776367,24.037500381469727,28.2878360748291,73.12000274658203,43.68000030517578,127664000,28784812,29266000,22889500
2014-08-14,21.66779136657715,28.621261596679688,74.14763641357422,37.68454360961914,24.375,28.653831481933594,74.30000305175781,44.27000045776367,24.392499923706055,28.815885543823242,74.37999725341797,44.41999816894531,24.200000762939453,28.46584701538086,73.69000244140625,44.0099983215332,24.332500457763672,28.730121612548828,73.97000122070312,44.08000183105469,112464000,19709966,22207000,19313200
2014-08-15,21.774459838867188,28.56298828125,73.47900390625,38.127197265625,24.4950008392334,28.595491409301758,73.62999725341797,44.790000915527344,24.547500610351562,28.88968276977539,74.6500015258789,44.900001525878906,24.21500015258789,28.447895050048828,73.0,44.400001525878906,24.475000381469727,28.81389045715332,74.31999969482422,44.58000183105469,195804000,30383189,38846600,41611300
2014-08-18,22.036699295043945,28.99530792236328,74.4370346069336,38.39959716796875,24.790000915527344,29.028303146362305,74.58999633789062,45.11000061035156,24.842500686645508,29.14548110961914,74.72000122070312,45.11000061035156,24.4950008392334,28.721145629882812,73.95999908447266,44.68000030517578,24.622499465942383,28.72663116455078,74.0,44.939998626708984,190288000,25682318,23974000,26891100
2014-08-19,22.341157913208008,29.22939682006836,75.13560485839844,38.82787322998047,25.13249969482422,29.262659072875977,75.29000091552734,45.33000183105469,25.170000076293945,29.28659439086914,75.58000183105469,45.34000015258789,24.829999923706055,29.12005043029785,74.51000213623047,44.83000183105469,24.852500915527344,29.16991424560547,74.80999755859375,44.970001220703125,277596000,19573592,26679000,28139500
2014-08-20,22.350051879882812,29.111356735229492,74.65657806396484,38.50238037109375,25.142499923706055,29.14448356628418,74.80999755859375,44.95000076293945,25.272499084472656,29.254680633544922,75.18000030517578,45.400001525878906,24.987499237060547,29.04874610900879,74.62000274658203,44.900001525878906,25.110000610351562,29.213794708251953,74.97000122070312,45.34000015258789,210796000,20734771,22917000,24770500
2014-08-21,22.35226821899414,29.055572509765625,74.41708374023438,38.733646392822266,25.145000457763672,29.08863639831543,74.56999969482422,45.220001220703125,25.235000610351562,29.144981384277344,75.19000244140625,45.25,25.02750015258789,28.977441787719727,74.41000366210938,44.83000183105469,25.142499923706055,29.11107635498047,74.91999816894531,44.84000015258789,133912000,18296094,20102000,22285500
2014-08-22,22.516719818115234,29.015230178833008,74.41708374023438,38.67369842529297,25.329999923706055,29.048248291015625,74.56999969482422,45.150001525878906,25.36750030517578,29.181682586669922,74.7300033569336,45.470001220703125,25.047500610351562,28.952510833740234,73.56999969482422,45.06999969482422,25.072500228881836,29.099607467651367,74.33999633789062,45.349998474121094,176736000,15781209,20897000,18294500
2014-08-25,22.565616607666016,28.897686004638672,74.86614990234375,38.69081115722656,25.385000228881836,28.930570602416992,75.0199966430664,45.16999816894531,25.542499542236328,29.16991424560547,75.27999877929688,45.439998626708984,25.31999969482422,28.87073516845703,74.79000091552734,45.040000915527344,25.447500228881836,29.15595245361328,74.94000244140625,45.400001525878906,161080000,27228551,19734000,16910000
2014-08-26,22.42116355895996,28.781139373779297,75.8042221069336,38.55376434326172,25.22249984741211,28.81389045715332,75.95999908447266,45.0099983215332,25.375,29.010351181030273,75.98999786376953,45.400001525878906,25.21500015258789,28.75006675720215,74.7300033569336,44.939998626708984,25.354999542236328,28.98342514038086,75.0,45.310001373291016,132608000,32793789,23993000,14873100
2014-08-27,22.696727752685547,28.439468383789062,74.4769515991211,38.433837890625,25.532499313354492,28.471830368041992,74.62999725341797,44.869998931884766,25.642499923706055,28.845304489135742,75.48999786376953,45.0,25.174999237060547,28.42710304260254,74.45999908447266,44.7599983215332,25.2549991607666,28.78447151184082,75.2699966430664,44.900001525878906,209476000,34067276,36323000,21287900
2014-08-28,22.723400115966797,28.349815368652344,73.70853424072266,38.442413330078125,25.5625,28.382076263427734,73.86000061035156,44.880001068115234,25.69499969482422,28.584022521972656,74.43000030517578,44.97999954223633,25.389999389648438,28.27736473083496,73.7300033569336,44.61000061035156,25.397499084472656,28.400028228759766,74.0,44.75,273840000,25858801,21947000,17657600
2014-08-29,22.778961181640625,28.469350814819336,74.66656494140625,38.91352081298828,25.625,28.501747131347656,74.81999969482422,45.43000030517578,25.725000381469727,28.5236873626709,74.81999969482422,45.439998626708984,25.549999237060547,28.275819778442383,74.01000213623047,44.86000061035156,25.71500015258789,28.488285064697266,74.30000305175781,45.09000015258789,178380000,21675347,26241000,21607600
2014-09-02,22.95674705505371,28.754741668701172,76.52275085449219,38.622291564941406,25.825000762939453,28.787464141845703,76.68000030517578,45.09000015258789,25.934999465942383,28.812395095825195,76.69999694824219,45.459999084472656,25.68000030517578,28.481304168701172,74.81999969482422,44.849998474121094,25.764999389648438,28.51421356201172,75.01000213623047,45.43000030517578,214256000,31568434,34979000,22976800
2014-09-03,21.987808227539062,28.785123825073242,75.67449951171875,38.51094436645508,24.735000610351562,28.817880630493164,75.83000183105469,44.959999084472656,25.799999237060547,29.06968879699707,77.4800033569336,45.11000061035156,24.645000457763672,28.671283721923828,75.5999984741211,44.529998779296875,25.774999618530273,28.920597076416016,77.13999938964844,44.529998779296875,501684000,24302540,32389000,33684500
2014-09-04,21.805578231811523,28.98634147644043,75.79424285888672,38.767921447753906,24.530000686645508,29.01932716369629,75.94999694824219,45.2599983215332,25.022499084472656,29.219776153564453,76.93000030517578,45.27000045776367,24.447500228881836,28.881704330444336,75.52999877929688,44.720001220703125,24.712499618530273,28.920597076416016,75.88999938964844,44.7400016784668,342872000,29163850,26676000,26475500
2014-09-05,21.994474411010742,29.190547943115234,77.1015625,39.32466506958008,24.74250030517578,29.223766326904297,77.26000213623047,45.90999984741211,24.84749984741211,29.247201919555664,77.37999725341797,45.93000030517578,24.577499389648438,29.017831802368164,75.5999984741211,45.11000061035156,24.700000762939453,29.119054794311523,76.0999984741211,45.11000061035156,233828000,32647388,29476000,36939400
2014-09-08,21.858905792236328,29.371843338012695,77.73026275634766,39.80434799194336,24.59000015258789,29.4052677154541,77.88999938964844,46.470001220703125,24.827499389648438,29.50748634338379,78.16999816894531,46.79999923706055,24.512500762939453,29.2347354888916,77.01000213623047,45.9900016784668,24.825000762939453,29.24969482421875,77.26000213623047,46.02000045776367,185426800,28620362,28183000,45736700
2014-09-09,21.77668571472168,28.938030242919922,76.51277160644531,40.052738189697266,24.497499465942383,28.97096061706543,76.66999816894531,46.7599983215332,25.770000457763672,29.369365692138672,78.16999816894531,46.970001220703125,24.03499984741211,28.920597076416016,76.19999694824219,46.41999816894531,24.770000457763672,29.3643798828125,77.58999633789062,46.470001220703125,759385200,25744488,28882000,40302400
2014-09-10,22.445600509643555,29.042125701904297,77.27120971679688,40.121273040771484,25.25,29.07517433166504,77.43000030517578,46.84000015258789,25.27750015258789,29.09511947631836,77.94999694824219,46.939998626708984,24.440000534057617,28.768016815185547,76.51000213623047,46.279998779296875,24.502500534057617,28.995393753051758,76.5199966430664,46.81999969482422,403478400,19547521,29909000,27302400
2014-09-11,22.541168212890625,28.95496368408203,77.76020812988281,40.25831604003906,25.357500076293945,28.987913131713867,77.91999816894531,47.0,25.360000610351562,29.01085090637207,78.36000061035156,47.0,24.905000686645508,28.73410987854004,77.05000305175781,46.470001220703125,25.102500915527344,28.938549041748047,77.12999725341797,46.7400016784668,249412400,24420864,32219000,29216400
2014-09-12,22.592275619506836,28.669572830200195,77.32111358642578,40.00135040283203,25.415000915527344,28.702198028564453,77.4800033569336,46.70000076293945,25.547500610351562,29.00237464904785,78.30000305175781,47.02000045776367,25.270000457763672,28.644357681274414,77.0999984741211,46.599998474121094,25.302499771118164,28.970462799072266,78.0199966430664,46.90999984741211,250504400,32033708,26676800,38244700
2014-09-15,22.58561134338379,28.5440616607666,74.42705535888672,39.607337951660156,25.407499313354492,28.5765438079834,74.58000183105469,46.2400016784668,25.762500762939453,28.668790817260742,77.25,46.709999084472656,25.360000610351562,28.332712173461914,73.43000030517578,46.099998474121094,25.702499389648438,28.568565368652344,77.1500015258789,46.540000915527344,245266000,31951483,49679000,37667600
2014-09-16,22.41449737548828,28.885234832763672,75.92398071289062,40.052738189697266,25.21500015258789,28.91810417175293,76.08000183105469,46.7599983215332,25.315000534057617,28.995393753051758,76.2300033569336,46.849998474121094,24.72249984741211,28.554603576660156,73.06999969482422,46.290000915527344,24.950000762939453,28.559589385986328,73.5199966430664,46.38999938964844,267632400,29607064,37742000,27910600
2014-09-17,22.574506759643555,29.125301361083984,76.27326202392578,39.84717559814453,25.395000457763672,29.158445358276367,76.43000030517578,46.52000045776367,25.450000762939453,29.295568466186523,77.25,46.689998626708984,25.147499084472656,28.859516143798828,75.56999969482422,46.22999954223633,25.3174991607666,28.921096801757812,75.95999908447266,46.2599983215332,243706000,33856699,28693000,38311900
2014-09-18,22.621173858642578,29.34943199157715,76.84209442138672,39.984222412109375,25.447500228881836,29.382829666137695,77.0,46.68000030517578,25.587499618530273,29.396291732788086,77.33000183105469,46.83000183105469,25.389999389648438,29.16991424560547,76.5199966430664,46.459999084472656,25.482500076293945,29.26963996887207,76.7699966430664,46.59000015258789,149197600,28891103,23031000,35556600
2014-09-19,22.436716079711914,29.68861198425293,77.75023651123047,40.703731536865234,25.239999771118164,29.722396850585938,77.91000366210938,47.52000045776367,25.587499618530273,29.742341995239258,78.30000305175781,47.56999969482422,25.125,29.394298553466797,76.44000244140625,46.599998474121094,25.572500228881836,29.4940242767334,77.4000015258789,46.810001373291016,283609600,74732617,76671000,202522400
2014-09-22,22.458938598632812,29.254798889160156,76.64250946044922,40.309715270996094,25.264999389648438,29.288089752197266,76.80000305175781,47.060001373291016,25.53499984741211,29.616138458251953,77.52999877929688,47.380001068115234,25.145000457763672,29.093124389648438,75.94999694824219,46.97999954223633,25.450000762939453,29.60970687866211,77.0,47.29999923706055,211153600,33790518,31961000,38686100
2014-09-23,22.81007194519043,28.944007873535156,78.12944793701172,39.881431579589844,25.65999984741211,28.976943969726562,78.29000091552734,46.560001373291016,25.735000610351562,29.262161254882812,78.62999725341797,46.97999954223633,25.135000228881836,28.970462799072266,76.04000091552734,46.470001220703125,25.149999618530273,29.262161254882812,76.33000183105469,46.849998474121094,253608800,29428575,36814000,33430300
2014-09-24,22.612285614013672,29.28567886352539,78.37893676757812,40.32684326171875,25.4375,29.31900405883789,78.54000091552734,47.08000183105469,25.712499618530273,29.400779724121094,78.62000274658203,47.11000061035156,25.299999237060547,28.9465274810791,77.51000213623047,46.34000015258789,25.540000915527344,28.993398666381836,78.0999984741211,46.630001068115234,240687200,34562632,30680000,26582700
2014-09-25,21.750017166137695,28.641681671142578,77.06163787841797,39.4360237121582,24.467500686645508,28.674274444580078,77.22000122070312,46.040000915527344,25.177499771118164,29.318506240844727,78.94000244140625,47.09000015258789,24.43000030517578,28.630395889282227,77.12999725341797,46.029998779296875,25.127500534057617,29.29706573486328,78.5999984741211,46.880001068115234,400368000,38519466,37533000,33077400
2014-09-26,22.390052795410156,28.7432861328125,78.62842559814453,39.75296401977539,25.1875,28.7759952545166,78.79000091552734,46.40999984741211,25.1875,28.883201599121094,78.83999633789062,46.619998931884766,24.600000381469727,28.654329299926758,77.33000183105469,45.7599983215332,24.63249969482422,28.724138259887695,77.58999633789062,45.93000030517578,249482000,28873054,28872000,27078800
2014-09-29,22.247821807861328,28.706430435180664,78.8379898071289,39.778656005859375,25.02750015258789,28.739097595214844,79.0,46.439998626708984,25.110000610351562,28.830345153808594,79.19999694824219,46.560001373291016,24.657499313354492,28.48030662536621,77.91000366210938,45.7599983215332,24.662500381469727,28.509227752685547,78.12000274658203,45.97999954223633,199065200,25648224,34031000,26091000
2014-09-30,22.390052795410156,28.756237030029297,78.87791442871094,39.71011734008789,25.1875,28.788959503173828,79.04000091552734,46.36000061035156,25.385000228881836,28.913118362426758,79.70999908447266,46.47999954223633,25.13249969482422,28.564077377319336,78.5999984741211,46.0099983215332,25.202499389648438,28.767518997192383,79.3499984741211,46.369998931884766,221056400,32434806,35899000,33033100
2014-10-01,22.041141510009766,28.303497314453125,76.39302062988281,39.31610870361328,24.795000076293945,28.335704803466797,76.55000305175781,45.900001525878906,25.172500610351562,28.799930572509766,78.81999969482422,46.529998779296875,24.674999237060547,28.272876739501953,75.9000015258789,45.849998474121094,25.147499084472656,28.72164535522461,78.77999877929688,46.27000045776367,205965200,28909153,55090000,38088400
2014-10-02,22.20115089416504,28.393646240234375,76.92193603515625,39.19618606567383,24.975000381469727,28.42595672607422,77.08000183105469,45.7599983215332,25.05500030517578,28.5172061920166,77.4800033569336,46.099998474121094,24.510000228881836,28.088882446289062,75.63999938964844,45.63999938964844,24.8174991607666,28.2878360748291,76.56999969482422,45.83000183105469,191031200,23568530,36488000,25119400
2014-10-03,22.13892936706543,28.652639389038086,77.28119659423828,39.47885513305664,24.905000686645508,28.685245513916016,77.44000244140625,46.09000015258789,25.052499771118164,28.782228469848633,78.05999755859375,46.29999923706055,24.760000228881836,28.5466251373291,77.26000213623047,45.61000061035156,24.860000610351562,28.574050903320312,77.76000213623047,45.97999954223633,173878400,22834521,23340000,32453200
2014-10-06,22.13892936706543,28.755739212036133,77.40093994140625,39.47885513305664,24.905000686645508,28.788461685180664,77.55999755859375,46.09000015258789,25.162500381469727,28.970462799072266,77.88999938964844,46.29999923706055,24.854999542236328,28.643360137939453,76.8499984741211,45.91999816894531,24.987499237060547,28.860763549804688,77.19000244140625,46.119998931884766,148204800,24292512,25729000,20604000
2014-10-07,21.945579528808594,28.077871322631836,76.13355255126953,38.99917221069336,24.6875,28.10982322692871,76.29000091552734,45.529998779296875,25.030000686645508,28.68474578857422,77.94999694824219,45.93000030517578,24.6825008392334,28.10982322692871,76.23999786376953,45.41999816894531,24.857500076293945,28.64136505126953,77.05000305175781,45.86000061035156,168376800,38226664,25317000,25723700
2014-10-08,22.401161193847656,28.514177322387695,77.36102294921875,40.06988525390625,25.200000762939453,28.5466251373291,77.5199966430664,46.779998779296875,25.27750015258789,28.615436553955078,77.70999908447266,46.88999938964844,24.577499389648438,27.798179626464844,75.0999984741211,45.34000015258789,24.690000534057617,28.201074600219727,76.18000030517578,45.47999954223633,229618800,39817018,32976000,33031000
2014-10-09,22.450057983398438,27.935426712036133,75.75433349609375,39.273277282714844,25.2549991607666,27.96721649169922,75.91000366210938,45.849998474121094,25.594999313354492,28.49626350402832,77.76000213623047,46.79999923706055,25.15250015258789,27.87646484375,75.8499984741211,45.7400016784668,25.385000228881836,28.480806350708008,77.27999877929688,46.5,309506000,50496258,32487000,34422800
2014-10-10,22.38560676574707,27.119098663330078,72.76048278808594,37.71433639526367,25.1825008392334,27.149959564208984,72.91000366210938,44.029998779296875,25.50749969482422,28.179134368896484,76.5,46.119998931884766,25.075000762939453,27.128019332885742,72.76000213623047,43.95000076293945,25.172500610351562,27.809648513793945,75.58999633789062,45.599998474121094,265326400,61638766,52146000,51978100
2014-10-13,22.181154251098633,26.557283401489258,72.84031677246094,37.38884735107422,24.952499389648438,26.58750343322754,72.98999786376953,43.650001525878906,25.44499969482422,27.3997745513916,74.77999877929688,44.560001373291016,24.952499389648438,26.582019805908203,72.5199966430664,43.4900016784668,25.332500457763672,27.174890518188477,73.2300033569336,43.81999969482422,214333600,51633371,43938000,37100200
2014-10-14,21.945579528808594,26.79286766052246,73.4390869140625,37.45736312866211,24.6875,26.82335662841797,73.58999633789062,43.72999954223633,25.1299991607666,27.284589767456055,74.18000030517578,44.380001068115234,24.642499923706055,26.585508346557617,72.05000305175781,43.560001373291016,25.09749984741211,26.871225357055664,74.0,43.869998931884766,254754400,44451708,50299000,38115700
2014-10-15,21.676685333251953,26.39889907836914,73.05986785888672,37.020530700683594,24.385000228881836,26.428939819335938,73.20999908447266,43.220001220703125,24.787500381469727,26.567060470581055,73.80000305175781,43.38999938964844,23.795000076293945,25.844045639038086,70.31999969482422,42.099998474121094,24.49250030517578,26.47780418395996,71.69000244140625,43.0,403734400,74387672,61528000,60218700
